,요일,피해운전자 성별,연령대,주간야간,가을,겨울,봄,여름,교차로 ,기타 ,단일로 ,미분류 ,주차장 ,기타,승용,승합,이륜,특수차,피해운전자 상해정도
5138,0,1.0,70,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,중상
5139,0,1.0,70,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,중상
5140,0,0.0,50,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,경상
5141,0,0.0,50,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,경상
5142,1,0.0,60,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,중상
5143,1,0.0,60,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,중상
5144,0,0.0,10,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,경상
5145,0,0.0,10,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,경상
5146,1,0.0,70,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
5147,1,0.0,70,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
5148,1,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,경상
5149,1,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,경상
5150,1,0.0,20,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,경상
5151,1,0.0,20,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,경상
5152,1,0.0,70,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,경상
5153,1,0.0,70,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,경상
5154,1,0.0,20,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,중상
5155,1,0.0,20,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,중상
5156,0,1.0,50,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,사망
5157,0,1.0,50,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,사망
5158,0,1.0,40,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,중상
5159,0,0.0,90,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,중상
5160,0,0.0,60,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,경상
5161,0,1.0,50,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,중상
5162,0,1.0,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,중상
5163,0,0.0,50,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,사망
5164,0,1.0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,경상
5165,1,1.0,20,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,중상
5166,1,1.0,10,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,중상
5167,0,1.0,20,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
5168,1,0.0,30,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,중상
5169,0,1.0,70,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,사망
5170,0,1.0,70,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,경상
5171,0,0.0,50,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,중상
5172,0,1.0,70,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,경상
5173,0,1.0,10,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,중상
5174,0,1.0,40,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
5175,0,1.0,40,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,경상
5176,0,0.0,10,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,부상신고
5177,0,1.0,70,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,경상
5178,0,0.0,10,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,경상
5179,0,1.0,10,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,중상
5180,0,0.0,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
5181,1,1.0,40,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,중상
5182,0,1.0,30,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,중상
5183,0,1.0,70,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
5184,0,0.0,30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,경상
5185,0,0.0,60,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,경상
5186,0,1.0,30,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
5187,0,1.0,20,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,중상
5188,0,1.0,60,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,중상
5189,1,1.0,70,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
5190,1,1.0,70,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,중상
5191,0,1.0,50,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
5192,0,0.0,10,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
5193,1,0.0,50,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,중상
5194,0,0.0,20,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,경상
5195,0,1.0,10,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
5196,0,0.0,20,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,경상
5197,0,0.0,20,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
5198,0,0.0,10,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,중상
5199,0,1.0,60,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,중상
5200,0,1.0,70,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,중상
5201,0,0.0,50,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,사망
5202,0,0.0,40,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,중상
5203,1,0.0,60,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,중상
5204,0,1.0,70,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,중상
5205,1,0.0,40,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
5206,0,0.0,60,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,사망
5207,0,0.0,60,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,경상
5208,0,0.0,10,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,경상
5209,0,0.0,10,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,경상
5210,0,0.0,20,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,중상
5211,0,0.0,20,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,중상
5212,0,0.0,20,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,중상
5213,0,0.0,20,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,중상
5214,0,0.0,20,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,중상
5215,0,0.0,10,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,경상
5216,0,0.0,10,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,경상
5217,0,0.0,10,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,경상
5218,0,0.0,10,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,경상
5219,0,0.0,10,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,경상
5220,0,0.0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,중상
5221,0,0.0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,중상
5222,0,0.0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,중상
5223,0,0.0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,중상
5224,0,0.0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,중상
5225,1,0.0,20,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,경상
5226,1,0.0,20,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,경상
5227,1,0.0,20,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,경상
5228,1,0.0,20,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,경상
5229,1,0.0,20,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,경상
5230,0,0.0,20,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
5231,0,0.0,20,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
5232,0,0.0,20,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
5233,0,0.0,20,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
5234,0,0.0,20,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
5235,0,1.0,20,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
5236,0,1.0,20,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
5237,0,1.0,20,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
5238,0,1.0,20,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
5239,0,1.0,20,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
5240,0,0.0,20,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,부상신고
5241,0,0.0,20,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,부상신고
5242,0,0.0,20,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,부상신고
5243,0,0.0,20,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,부상신고
5244,0,0.0,20,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,부상신고
5245,0,0.0,40,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
5246,0,0.0,40,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
5247,0,0.0,40,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
5248,0,0.0,40,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
5249,0,0.0,40,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
5250,0,1.0,20,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
5251,0,1.0,20,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
5252,0,1.0,20,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
5253,0,1.0,20,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
5254,0,1.0,20,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
5255,0,0.0,50,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
5256,1,1.0,60,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,중상
5257,0,1.0,70,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,사망
5258,0,1.0,50,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,경상
5259,0,1.0,60,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
5260,0,1.0,80,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,중상
5261,0,1.0,80,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
5262,0,0.0,40,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,중상
5263,0,0.0,40,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,중상
5264,0,0.0,40,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,중상
5265,0,0.0,40,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,중상
5266,0,1.0,40,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,경상
5267,0,1.0,40,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,경상
5268,1,1.0,80,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,사망
5269,1,1.0,80,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,사망
5270,0,0.0,50,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,경상
5271,0,0.0,50,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,경상
5272,0,0.0,40,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,부상신고
5273,0,0.0,40,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,부상신고
5274,0,0.0,50,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
5275,0,0.0,50,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
5276,1,0.0,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,경상
5277,1,0.0,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,경상
5278,0,1.0,30,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
5279,0,1.0,30,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
5280,0,0.0,50,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
5281,0,0.0,50,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
5282,0,0.0,50,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,경상
5283,0,0.0,50,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,경상
5284,1,1.0,20,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,경상
5285,1,1.0,20,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,경상
5286,1,1.0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,중상
5287,1,1.0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,중상
5288,0,1.0,60,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,중상
5289,0,1.0,60,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,중상
5290,0,0.0,40,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
5291,0,0.0,40,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
5292,0,0.0,40,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
5293,0,0.0,40,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
5294,0,0.0,30,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
5295,0,0.0,30,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
5296,0,0.0,20,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
5297,0,0.0,20,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
5298,0,0.0,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,중상
5299,0,0.0,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,중상
5300,1,0.0,60,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,부상신고
5301,1,0.0,60,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,부상신고
5302,0,0.0,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,부상신고
5303,0,0.0,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,부상신고
5304,0,0.0,30,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,중상
5305,0,0.0,30,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,중상
5306,0,0.0,40,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,중상
5307,0,0.0,40,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,중상
5308,0,0.0,50,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,경상
5309,0,0.0,50,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,경상
5310,0,1.0,40,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
5311,0,1.0,40,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
5312,1,0.0,40,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,경상
5313,1,0.0,40,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,경상
5314,0,0.0,30,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
5315,0,0.0,30,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
5316,1,0.0,40,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,중상
5317,1,0.0,40,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,중상
5318,0,1.0,20,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,경상
5319,0,1.0,20,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,중상
5320,0,1.0,20,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,중상
5321,0,0.0,50,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
5322,0,0.0,30,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,부상신고
5323,0,0.0,40,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,중상
5324,0,1.0,10,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,중상
5325,1,1.0,50,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,중상
5326,0,1.0,50,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,중상
5327,0,1.0,20,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,경상
5328,1,0.0,50,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,중상
5329,0,1.0,60,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,경상
5330,0,0.0,60,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,중상
5331,0,1.0,30,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,중상
5332,0,1.0,60,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,중상
5333,0,1.0,70,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,사망
5334,0,0.0,20,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,중상
5335,0,0.0,40,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,경상
5336,0,1.0,70,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
5337,1,1.0,50,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,경상
5338,1,1.0,50,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,경상
5339,1,1.0,50,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,경상
5340,1,1.0,60,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
5341,1,1.0,60,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
5342,1,1.0,60,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
5343,0,1.0,50,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,경상
5344,0,1.0,50,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,경상
5345,0,1.0,50,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,경상
5346,0,1.0,50,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
5347,0,1.0,50,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
5348,0,0.0,20,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,경상
5349,0,0.0,20,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,경상
5350,0,1.0,60,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,경상
5351,0,1.0,60,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,경상
5352,0,1.0,10,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,경상
5353,0,1.0,10,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,경상
5354,1,0.0,50,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,경상
5355,1,0.0,50,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,경상
5356,0,0.0,10,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
5357,0,0.0,10,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
5358,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,경상
5359,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,경상
5360,1,0.0,50,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,경상
5361,1,0.0,50,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,경상
5362,0,1.0,30,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,경상
5363,0,1.0,30,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,경상
5364,0,1.0,30,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,경상
5365,0,0.0,70,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,중상
5366,0,0.0,70,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,중상
5367,0,0.0,70,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,중상
5368,0,1.0,30,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
5369,0,1.0,30,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
5370,0,1.0,30,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
5371,1,0.0,30,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
5372,1,0.0,30,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
5373,0,0.0,40,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,중상
5374,0,0.0,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
5375,0,1.0,50,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,경상
5376,1,0.0,50,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
5377,0,0.0,40,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,중상
5378,0,0.0,10,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,부상신고
5379,1,1.0,40,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,중상
5380,0,0.0,40,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
5381,1,1.0,60,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,경상
5382,0,0.0,30,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
5383,0,0.0,40,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,중상
5384,0,0.0,20,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,경상
5385,0,1.0,70,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,사망
5386,0,1.0,40,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,사망
5387,0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,중상
5388,1,1.0,60,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,중상
5389,0,0.0,50,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,중상
5390,0,0.0,10,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
5391,0,1.0,30,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
5392,0,0.0,20,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,중상
5393,1,0.0,50,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,경상
5394,0,0.0,50,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
5395,0,0.0,30,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
5396,0,0.0,10,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,경상
5397,1,0.0,40,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,경상
5398,0,1.0,10,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
5399,0,1.0,70,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,중상
5400,0,1.0,70,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,중상
5401,1,1.0,30,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,부상신고
5402,0,0.0,50,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
5403,0,0.0,40,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,경상
5404,0,1.0,40,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,중상
5405,0,1.0,40,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,중상
5406,0,0.0,10,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
5407,0,0.0,10,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
5408,0,0.0,50,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,경상
5409,0,0.0,50,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,경상
5410,0,0.0,10,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
5411,0,0.0,10,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
5412,0,1.0,50,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
5413,0,1.0,50,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
5414,0,1.0,20,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,경상
5415,0,1.0,20,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,경상
5416,1,1.0,80,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,경상
5417,1,1.0,80,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,경상
5418,0,1.0,70,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
5419,0,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,경상
5420,1,1.0,70,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,경상
5421,0,0.0,10,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,경상
5422,1,0.0,30,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
5423,1,0.0,30,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
5424,0,0.0,20,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
5425,0,0.0,20,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
5426,0,0.0,40,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
5427,0,0.0,40,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
5428,0,1.0,20,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,중상
5429,0,1.0,20,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,중상
5430,1,0.0,50,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,경상
5431,1,0.0,50,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,경상
5432,0,1.0,30,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,중상
5433,0,1.0,30,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,중상
5434,0,0.0,20,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
5435,0,0.0,20,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
5436,0,1.0,20,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,부상신고
5437,0,1.0,20,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,부상신고
5438,0,0.0,20,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,경상
5439,0,0.0,20,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,경상
5440,0,1.0,30,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
5441,0,1.0,30,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
5442,1,1.0,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
5443,1,1.0,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
5444,1,0.0,30,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,경상
5445,1,0.0,30,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,경상
5446,1,0.0,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
5447,1,0.0,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
5448,0,0.0,30,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,중상
5449,0,0.0,30,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,중상
5450,0,0.0,30,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
5451,0,0.0,30,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
5452,1,0.0,10,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,중상
